anio,idestado,idmunicipio,nomestado,nommunicipio,nomcicloproductivo
2024,16,87,Michoacán,Taretan,OI
2024,16,87,Michoacán,Taretan,PV
2024,16,88,Michoacán,Tarímbaro,PV
2024,16,90,Michoacán,Tingambato,PV
2024,16,91,Michoacán,Tingüindín,PV
2024,16,92,Michoacán,Tiquicheo de Nicolás Romero,OI
2024,16,92,Michoacán,Tiquicheo de Nicolás Romero,PV
2024,16,93,Michoacán,Tlalpujahua,PV
2024,16,95,Michoacán,Tocumbo,PV
2024,16,96,Michoacán,Tumbiscatío,OI
2024,16,96,Michoacán,Tumbiscatío,PV
2024,16,97,Michoacán,Turicato,OI
2024,16,97,Michoacán,Turicato,PV
2024,16,98,Michoacán,Tuxpan,OI
2024,16,98,Michoacán,Tuxpan,PV
2024,16,99,Michoacán,Tuzantla,OI
2024,16,99,Michoacán,Tuzantla,PV
2024,16,100,Michoacán,Tzintzuntzan,PV
2024,16,101,Michoacán,Tzitzio,PV
2024,16,111,Michoacán,Ziracuaretiro,PV
2024,17,10,Morelos,Jantetelco,PV
2024,17,22,Morelos,Tetela del Volcán,PV
2024,17,34,Morelos,Coatetelco,OI
2024,17,34,Morelos,Coatetelco,PV
2024,18,2,Nayarit,Ahuacatlán,PV
2024,18,3,Nayarit,Amatlán de Cañas,PV
2024,18,4,Nayarit,Compostela,OI
2024,18,4,Nayarit,Compostela,PV
2024,18,5,Nayarit,Huajicori,OI
2024,18,5,Nayarit,Huajicori,PV
2024,18,7,Nayarit,Jala,PV
2024,18,13,Nayarit,San Pedro Lagunillas,OI
2024,18,13,Nayarit,San Pedro Lagunillas,PV
2024,18,14,Nayarit,Santa María del Oro,PV
2024,18,15,Nayarit,Santiago Ixcuintla,OI
2024,18,15,Nayarit,Santiago Ixcuintla,PV
2024,18,16,Nayarit,Tecuala,OI
2024,18,16,Nayarit,Tecuala,PV
2024,18,18,Nayarit,Tuxpan,OI
2024,18,18,Nayarit,Tuxpan,PV
2024,19,14,Nuevo León,Doctor Arroyo,PV
2024,19,15,Nuevo León,Doctor Coss,PV
2024,19,18,Nuevo León,García,PV
2024,19,20,Nuevo León,General Bravo,PV
2024,19,22,Nuevo León,General Terán,PV
2024,19,27,Nuevo León,Los Herreras,PV
2024,19,32,Nuevo León,Lampazos de Naranjo,PV
2024,19,37,Nuevo León,Mina,PV
2024,19,50,Nuevo León,Vallecillo,PV
2024,19,51,Nuevo León,Villaldama,PV
2024,20,1,Oaxaca,Abejones,PV
2024,20,3,Oaxaca,Asunción Cacalotepec,OI
2024,20,3,Oaxaca,Asunción Cacalotepec,PV
2024,20,4,Oaxaca,Asunción Cuyotepeji,OI
2024,20,4,Oaxaca,Asunción Cuyotepeji,PV
2024,20,7,Oaxaca,Asunción Ocotlán,OI
2024,20,7,Oaxaca,Asunción Ocotlán,PV
2024,20,8,Oaxaca,Asunción Tlacolulita,OI
2024,20,8,Oaxaca,Asunción Tlacolulita,PV
2024,20,9,Oaxaca,Ayotzintepec,OI
2024,20,9,Oaxaca,Ayotzintepec,PV
2024,20,10,Oaxaca,El Barrio de la Soledad,OI
2024,20,10,Oaxaca,El Barrio de la Soledad,PV
2024,20,12,Oaxaca,Candelaria Loxicha,OI
2024,20,12,Oaxaca,Candelaria Loxicha,PV
2024,20,13,Oaxaca,Ciénega de Zimatlán,OI
2024,20,13,Oaxaca,Ciénega de Zimatlán,PV
2024,20,15,Oaxaca,Coatecas Altas,OI
2024,20,15,Oaxaca,Coatecas Altas,PV
2024,20,16,Oaxaca,Coicoyán de Las Flores,OI
2024,20,16,Oaxaca,Coicoyán de Las Flores,PV
2024,20,17,Oaxaca,La Compañía,OI
2024,20,17,Oaxaca,La Compañía,PV
2024,20,18,Oaxaca,Concepción Buenavista,PV
2024,20,19,Oaxaca,Concepción Pápalo,OI
2024,20,19,Oaxaca,Concepción Pápalo,PV
2024,20,20,Oaxaca,Constancia del Rosario,OI
2024,20,20,Oaxaca,Constancia del Rosario,PV
2024,20,21,Oaxaca,Cosolapa,OI
2024,20,21,Oaxaca,Cosolapa,PV
2024,20,22,Oaxaca,Cosoltepec,PV
2024,20,23,Oaxaca,Cuilápam de Guerrero,OI
2024,20,23,Oaxaca,Cuilápam de Guerrero,PV
2024,20,24,Oaxaca,Cuyamecalco Villa de Zaragoza,PV
2024,20,25,Oaxaca,Chahuites,OI
2024,20,25,Oaxaca,Chahuites,PV
2024,20,26,Oaxaca,Chalcatongo de Hidalgo,PV
2024,20,27,Oaxaca,Chiquihuitlán de Benito Juárez,PV
2024,20,28,Oaxaca,Heroica Ciudad de Ejutla de Crespo,OI
2024,20,28,Oaxaca,Heroica Ciudad de Ejutla de Crespo,PV
2024,20,29,Oaxaca,Eloxochitlán de Flores Magón,PV
2024,20,30,Oaxaca,El Espinal,OI
2024,20,30,Oaxaca,El Espinal,PV
2024,20,31,Oaxaca,Tamazulápam del Espíritu Santo,OI
2024,20,31,Oaxaca,Tamazulápam del Espíritu Santo,PV
2024,20,32,Oaxaca,Fresnillo de Trujano,PV
2024,20,33,Oaxaca,Guadalupe Etla,OI
2024,20,33,Oaxaca,Guadalupe Etla,PV
2024,20,34,Oaxaca,Guadalupe de Ramírez,PV
2024,20,35,Oaxaca,Guelatao de Juárez,OI
2024,20,35,Oaxaca,Guelatao de Juárez,PV
2024,20,36,Oaxaca,Guevea de Humboldt,OI
2024,20,36,Oaxaca,Guevea de Humboldt,PV
2024,20,37,Oaxaca,Mesones Hidalgo,OI
2024,20,37,Oaxaca,Mesones Hidalgo,PV
2024,20,38,Oaxaca,Villa Hidalgo,OI
2024,20,38,Oaxaca,Villa Hidalgo,PV
2024,20,40,Oaxaca,Huautepec,PV
2024,20,41,Oaxaca,Huautla de Jiménez,OI
2024,20,41,Oaxaca,Huautla de Jiménez,PV
2024,20,42,Oaxaca,Ixtlán de Juárez,OI
2024,20,42,Oaxaca,Ixtlán de Juárez,PV
2024,20,44,Oaxaca,Loma Bonita,OI
2024,20,44,Oaxaca,Loma Bonita,PV
2024,20,45,Oaxaca,Magdalena Apasco,OI
2024,20,45,Oaxaca,Magdalena Apasco,PV
2024,20,46,Oaxaca,Magdalena Jaltepec,PV
2024,20,47,Oaxaca,Santa Magdalena Jicotlán,PV
2024,20,48,Oaxaca,Magdalena Mixtepec,OI
2024,20,48,Oaxaca,Magdalena Mixtepec,PV
2024,20,49,Oaxaca,Magdalena Ocotlán,OI
2024,20,49,Oaxaca,Magdalena Ocotlán,PV
2024,20,50,Oaxaca,Magdalena Peñasco,PV
2024,20,51,Oaxaca,Magdalena Teitipac,OI
2024,20,51,Oaxaca,Magdalena Teitipac,PV
2024,20,53,Oaxaca,Magdalena Tlacotepec,OI
2024,20,53,Oaxaca,Magdalena Tlacotepec,PV
2024,20,54,Oaxaca,Magdalena Zahuatlán,PV
2024,20,55,Oaxaca,Mariscala de Juárez,OI
2024,20,55,Oaxaca,Mariscala de Juárez,PV
2024,20,56,Oaxaca,Mártires de Tacubaya,OI
2024,20,56,Oaxaca,Mártires de Tacubaya,PV
2024,20,57,Oaxaca,Matías Romero Avendaño,OI
2024,20,57,Oaxaca,Matías Romero Avendaño,PV
2024,20,58,Oaxaca,Mazatlán Villa de Flores,OI
2024,20,58,Oaxaca,Mazatlán Villa de Flores,PV
2024,20,60,Oaxaca,Mixistlán de La Reforma,PV
2024,20,61,Oaxaca,Monjas,OI
2024,20,61,Oaxaca,Monjas,PV
2024,20,62,Oaxaca,Natividad,PV
2024,20,63,Oaxaca,Nazareno Etla,OI
2024,20,63,Oaxaca,Nazareno Etla,PV
2024,20,64,Oaxaca,Nejapa de Madero,OI
2024,20,64,Oaxaca,Nejapa de Madero,PV
2024,20,65,Oaxaca,Ixpantepec Nieves,PV
2024,20,66,Oaxaca,Santiago Niltepec,OI
2024,20,66,Oaxaca,Santiago Niltepec,PV
2024,20,68,Oaxaca,Ocotlán de Morelos,OI
2024,20,68,Oaxaca,Ocotlán de Morelos,PV
2024,20,69,Oaxaca,La Pe,OI
2024,20,69,Oaxaca,La Pe,PV
2024,20,70,Oaxaca,Pinotepa de Don Luis,OI
2024,20,70,Oaxaca,Pinotepa de Don Luis,PV
2024,20,71,Oaxaca,Pluma Hidalgo,PV
2024,20,72,Oaxaca,San José del Progreso,OI
2024,20,72,Oaxaca,San José del Progreso,PV
2024,20,73,Oaxaca,Putla Villa de Guerrero,PV
2024,20,74,Oaxaca,Santa Catarina Quioquitani,PV
2024,20,75,Oaxaca,Reforma de Pineda,OI
2024,20,75,Oaxaca,Reforma de Pineda,PV
2024,20,76,Oaxaca,La Reforma,OI
2024,20,76,Oaxaca,La Reforma,PV
2024,20,77,Oaxaca,Reyes Etla,OI
2024,20,77,Oaxaca,Reyes Etla,PV
2024,20,78,Oaxaca,Rojas de Cuauhtémoc,OI
2024,20,78,Oaxaca,Rojas de Cuauhtémoc,PV
2024,20,80,Oaxaca,San Agustín Amatengo,OI
2024,20,80,Oaxaca,San Agustín Amatengo,PV
2024,20,81,Oaxaca,San Agustín Atenango,OI
2024,20,81,Oaxaca,San Agustín Atenango,PV
2024,20,82,Oaxaca,San Agustín Chayuco,OI
2024,20,82,Oaxaca,San Agustín Chayuco,PV
2024,20,84,Oaxaca,San Agustín Etla,PV
2024,20,85,Oaxaca,San Agustín Loxicha,PV
2024,20,86,Oaxaca,San Agustín Tlacotepec,PV
2024,20,87,Oaxaca,San Agustín Yatareni,PV
2024,20,88,Oaxaca,San Andrés Cabecera Nueva,PV
2024,20,89,Oaxaca,San Andrés Dinicuiti,OI
2024,20,89,Oaxaca,San Andrés Dinicuiti,PV
2024,20,90,Oaxaca,San Andrés Huaxpaltepec,OI
2024,20,90,Oaxaca,San Andrés Huaxpaltepec,PV
2024,20,91,Oaxaca,San Andrés Huayápam,OI
2024,20,91,Oaxaca,San Andrés Huayápam,PV
2024,20,92,Oaxaca,San Andrés Ixtlahuaca,OI
2024,20,92,Oaxaca,San Andrés Ixtlahuaca,PV
2024,20,93,Oaxaca,San Andrés Lagunas,PV
2024,20,94,Oaxaca,San Andrés Nuxiño,OI
2024,20,94,Oaxaca,San Andrés Nuxiño,PV
2024,20,95,Oaxaca,San Andrés Paxtlán,PV
2024,20,96,Oaxaca,San Andrés Sinaxtla,PV
2024,20,97,Oaxaca,San Andrés Solaga,OI
2024,20,97,Oaxaca,San Andrés Solaga,PV
2024,20,98,Oaxaca,San Andrés Teotilálpam,OI
2024,20,98,Oaxaca,San Andrés Teotilálpam,PV
2024,20,99,Oaxaca,San Andrés Tepetlapa,PV
2024,20,100,Oaxaca,San Andrés Yaá,PV
2024,20,101,Oaxaca,San Andrés Zabache,OI
2024,20,101,Oaxaca,San Andrés Zabache,PV
2024,20,102,Oaxaca,San Andrés Zautla,OI
2024,20,102,Oaxaca,San Andrés Zautla,PV
2024,20,103,Oaxaca,San Antonino Castillo Velasco,OI
2024,20,103,Oaxaca,San Antonino Castillo Velasco,PV
2024,20,104,Oaxaca,San Antonino El Alto,OI
2024,20,104,Oaxaca,San Antonino El Alto,PV
2024,20,106,Oaxaca,San Antonio Acutla,PV
2024,20,107,Oaxaca,San Antonio de La Cal,OI
2024,20,107,Oaxaca,San Antonio de La Cal,PV
2024,20,108,Oaxaca,San Antonio Huitepec,OI
2024,20,108,Oaxaca,San Antonio Huitepec,PV
2024,20,109,Oaxaca,San Antonio Nanahuatípam,OI
2024,20,109,Oaxaca,San Antonio Nanahuatípam,PV
2024,20,110,Oaxaca,San Antonio Sinicahua,PV
2024,20,111,Oaxaca,San Antonio Tepetlapa,OI
2024,20,111,Oaxaca,San Antonio Tepetlapa,PV
2024,20,112,Oaxaca,San Baltazar Chichicápam,OI
2024,20,112,Oaxaca,San Baltazar Chichicápam,PV
2024,20,113,Oaxaca,San Baltazar Loxicha,OI
2024,20,113,Oaxaca,San Baltazar Loxicha,PV
2024,20,114,Oaxaca,San Baltazar Yatzachi El Bajo,PV
2024,20,115,Oaxaca,San Bartolo Coyotepec,OI
2024,20,115,Oaxaca,San Bartolo Coyotepec,PV
2024,20,116,Oaxaca,San Bartolomé Ayautla,OI
2024,20,116,Oaxaca,San Bartolomé Ayautla,PV
2024,20,117,Oaxaca,San Bartolomé Loxicha,OI
2024,20,117,Oaxaca,San Bartolomé Loxicha,PV
2024,20,118,Oaxaca,San Bartolomé Quialana,OI
2024,20,118,Oaxaca,San Bartolomé Quialana,PV
2024,20,119,Oaxaca,San Bartolomé Yucuañe,PV
2024,20,120,Oaxaca,San Bartolomé Zoogocho,PV
2024,20,121,Oaxaca,San Bartolo Soyaltepec,PV
2024,20,122,Oaxaca,San Bartolo Yautepec,PV
2024,20,123,Oaxaca,San Bernardo Mixtepec,OI
2024,20,123,Oaxaca,San Bernardo Mixtepec,PV
2024,20,125,Oaxaca,San Carlos Yautepec,OI
2024,20,125,Oaxaca,San Carlos Yautepec,PV
2024,20,126,Oaxaca,San Cristóbal Amatlán,OI
2024,20,126,Oaxaca,San Cristóbal Amatlán,PV
2024,20,127,Oaxaca,San Cristóbal Amoltepec,PV
2024,20,128,Oaxaca,San Cristóbal Lachirioag,OI
2024,20,128,Oaxaca,San Cristóbal Lachirioag,PV
2024,20,129,Oaxaca,San Cristóbal Suchixtlahuaca,PV
2024,20,131,Oaxaca,San Dionisio Ocotepec,PV
2024,20,132,Oaxaca,San Dionisio Ocotlán,OI
2024,20,132,Oaxaca,San Dionisio Ocotlán,PV
2024,20,133,Oaxaca,San Esteban Atatlahuca,PV
2024,20,135,Oaxaca,San Felipe Tejalápam,OI
2024,20,135,Oaxaca,San Felipe Tejalápam,PV
2024,20,137,Oaxaca,San Francisco Cahuacuá,OI
2024,20,137,Oaxaca,San Francisco Cahuacuá,PV
2024,20,138,Oaxaca,San Francisco Cajonos,PV
2024,20,139,Oaxaca,San Francisco Chapulapa,PV
2024,20,140,Oaxaca,San Francisco Chindúa,PV
2024,20,141,Oaxaca,San Francisco del Mar,OI
2024,20,141,Oaxaca,San Francisco del Mar,PV
2024,20,142,Oaxaca,San Francisco Huehuetlán,PV
2024,20,143,Oaxaca,San Francisco Ixhuatán,OI
2024,20,143,Oaxaca,San Francisco Ixhuatán,PV
2024,20,144,Oaxaca,San Francisco Jaltepetongo,PV
2024,20,145,Oaxaca,San Francisco Lachigoló,OI
2024,20,145,Oaxaca,San Francisco Lachigoló,PV
2024,20,146,Oaxaca,San Francisco Logueche,PV
2024,20,147,Oaxaca,San Francisco Nuxaño,PV
2024,20,148,Oaxaca,San Francisco Ozolotepec,PV
2024,20,149,Oaxaca,San Francisco Sola,OI
2024,20,149,Oaxaca,San Francisco Sola,PV
2024,20,150,Oaxaca,San Francisco Telixtlahuaca,OI
2024,20,150,Oaxaca,San Francisco Telixtlahuaca,PV
2024,20,151,Oaxaca,San Francisco Teopan,PV
2024,20,152,Oaxaca,San Francisco Tlapancingo,OI
2024,20,152,Oaxaca,San Francisco Tlapancingo,PV
2024,20,153,Oaxaca,San Gabriel Mixtepec,OI
2024,20,153,Oaxaca,San Gabriel Mixtepec,PV
2024,20,154,Oaxaca,San Ildefonso Amatlán,OI
2024,20,154,Oaxaca,San Ildefonso Amatlán,PV
2024,20,155,Oaxaca,San Ildefonso Sola,OI
2024,20,155,Oaxaca,San Ildefonso Sola,PV
2024,20,156,Oaxaca,San Ildefonso Villa Alta,OI
2024,20,156,Oaxaca,San Ildefonso Villa Alta,PV
2024,20,157,Oaxaca,San Jacinto Amilpas,PV
2024,20,158,Oaxaca,San Jacinto Tlacotepec,OI
2024,20,158,Oaxaca,San Jacinto Tlacotepec,PV
2024,20,159,Oaxaca,San Jerónimo Coatlán,PV
2024,20,160,Oaxaca,San Jerónimo Silacayoapilla,PV
2024,20,161,Oaxaca,San Jerónimo Sosola,PV
2024,20,162,Oaxaca,San Jerónimo Taviche,PV
2024,20,163,Oaxaca,San Jerónimo Tecóatl,PV
2024,20,164,Oaxaca,San Jorge Nuchita,OI
2024,20,164,Oaxaca,San Jorge Nuchita,PV
2024,20,165,Oaxaca,San José Ayuquila,PV
2024,20,166,Oaxaca,San José Chiltepec,OI
2024,20,166,Oaxaca,San José Chiltepec,PV
2024,20,167,Oaxaca,San José del Peñasco,OI
2024,20,167,Oaxaca,San José del Peñasco,PV
2024,20,168,Oaxaca,San José Estancia Grande,PV
2024,20,169,Oaxaca,San José Independencia,OI
2024,20,169,Oaxaca,San José Independencia,PV
2024,20,170,Oaxaca,San José Lachiguiri,PV
2024,20,171,Oaxaca,San José Tenango,OI
2024,20,171,Oaxaca,San José Tenango,PV
2024,20,172,Oaxaca,San Juan Achiutla,PV
2024,20,174,Oaxaca,Ánimas Trujano,OI
2024,20,174,Oaxaca,Ánimas Trujano,PV
2024,20,175,Oaxaca,San Juan Bautista Atatlahuca,OI
2024,20,175,Oaxaca,San Juan Bautista Atatlahuca,PV
2024,20,176,Oaxaca,San Juan Bautista Coixtlahuaca,PV
2024,20,177,Oaxaca,San Juan Bautista Cuicatlán,OI
2024,20,177,Oaxaca,San Juan Bautista Cuicatlán,PV
2024,20,178,Oaxaca,San Juan Bautista Guelache,OI
2024,20,178,Oaxaca,San Juan Bautista Guelache,PV
2024,20,179,Oaxaca,San Juan Bautista Jayacatlán,OI
2024,20,179,Oaxaca,San Juan Bautista Jayacatlán,PV
2024,20,180,Oaxaca,San Juan Bautista Lo de Soto,OI
2024,20,180,Oaxaca,San Juan Bautista Lo de Soto,PV
2024,20,181,Oaxaca,San Juan Bautista Suchitepec,OI
2024,20,181,Oaxaca,San Juan Bautista Suchitepec,PV
2024,20,182,Oaxaca,San Juan Bautista Tlacoatzintepec,PV
2024,20,183,Oaxaca,San Juan Bautista Tlachichilco,OI
2024,20,183,Oaxaca,San Juan Bautista Tlachichilco,PV
2024,20,185,Oaxaca,San Juan Cacahuatepec,OI
2024,20,185,Oaxaca,San Juan Cacahuatepec,PV
2024,20,187,Oaxaca,San Juan Coatzóspam,PV
2024,20,188,Oaxaca,San Juan Colorado,OI
2024,20,188,Oaxaca,San Juan Colorado,PV
2024,20,189,Oaxaca,San Juan Comaltepec,OI
2024,20,189,Oaxaca,San Juan Comaltepec,PV
2024,20,190,Oaxaca,San Juan Cotzocón,OI
2024,20,190,Oaxaca,San Juan Cotzocón,PV
2024,20,191,Oaxaca,San Juan Chicomezúchil,OI
2024,20,191,Oaxaca,San Juan Chicomezúchil,PV
2024,20,192,Oaxaca,San Juan Chilateca,OI
2024,20,192,Oaxaca,San Juan Chilateca,PV
2024,20,193,Oaxaca,San Juan del Estado,OI
2024,20,193,Oaxaca,San Juan del Estado,PV
2024,20,194,Oaxaca,San Juan del Río,OI
2024,20,194,Oaxaca,San Juan del Río,PV
2024,20,195,Oaxaca,San Juan Diuxi,PV
2024,20,196,Oaxaca,San Juan Evangelista Analco,PV
2024,20,197,Oaxaca,San Juan Guelavía,OI
2024,20,197,Oaxaca,San Juan Guelavía,PV
2024,20,198,Oaxaca,San Juan Guichicovi,OI
2024,20,198,Oaxaca,San Juan Guichicovi,PV
2024,20,199,Oaxaca,San Juan Ihualtepec,PV
2024,20,200,Oaxaca,San Juan Juquila Mixes,OI
2024,20,200,Oaxaca,San Juan Juquila Mixes,PV
2024,20,201,Oaxaca,San Juan Juquila Vijanos,OI
2024,20,201,Oaxaca,San Juan Juquila Vijanos,PV
2024,20,202,Oaxaca,San Juan Lachao,OI
2024,20,202,Oaxaca,San Juan Lachao,PV
2024,20,203,Oaxaca,San Juan Lachigalla,PV
2024,20,204,Oaxaca,San Juan Lajarcia,PV
2024,20,205,Oaxaca,San Juan Lalana,OI
2024,20,205,Oaxaca,San Juan Lalana,PV
2024,20,206,Oaxaca,San Juan de Los Cués,OI
2024,20,206,Oaxaca,San Juan de Los Cués,PV
2024,20,207,Oaxaca,San Juan Mazatlán,OI
2024,20,207,Oaxaca,San Juan Mazatlán,PV
2024,20,208,Oaxaca,San Juan Mixtepec,OI
2024,20,208,Oaxaca,San Juan Mixtepec,PV
2024,20,209,Oaxaca,San Juan Mixtepec,PV
2024,20,210,Oaxaca,San Juan Ñumí,OI
2024,20,210,Oaxaca,San Juan Ñumí,PV
2024,20,211,Oaxaca,San Juan Ozolotepec,PV
2024,20,212,Oaxaca,San Juan Petlapa,OI
2024,20,212,Oaxaca,San Juan Petlapa,PV
2024,20,213,Oaxaca,San Juan Quiahije,PV
2024,20,214,Oaxaca,San Juan Quiotepec,OI
2024,20,214,Oaxaca,San Juan Quiotepec,PV
2024,20,215,Oaxaca,San Juan Sayultepec,PV
2024,20,216,Oaxaca,San Juan Tabaá,OI
2024,20,216,Oaxaca,San Juan Tabaá,PV
2024,20,217,Oaxaca,San Juan Tamazola,PV
2024,20,218,Oaxaca,San Juan Teita,OI
2024,20,218,Oaxaca,San Juan Teita,PV
2024,20,219,Oaxaca,San Juan Teitipac,OI
2024,20,219,Oaxaca,San Juan Teitipac,PV
2024,20,220,Oaxaca,San Juan Tepeuxila,OI
2024,20,220,Oaxaca,San Juan Tepeuxila,PV
2024,20,222,Oaxaca,San Juan Yaeé,OI
2024,20,222,Oaxaca,San Juan Yaeé,PV
2024,20,223,Oaxaca,San Juan Yatzona,OI
2024,20,223,Oaxaca,San Juan Yatzona,PV
2024,20,224,Oaxaca,San Juan Yucuita,PV
2024,20,225,Oaxaca,San Lorenzo,OI
2024,20,225,Oaxaca,San Lorenzo,PV
2024,20,226,Oaxaca,San Lorenzo Albarradas,OI
2024,20,226,Oaxaca,San Lorenzo Albarradas,PV
2024,20,227,Oaxaca,San Lorenzo Cacaotepec,OI
2024,20,227,Oaxaca,San Lorenzo Cacaotepec,PV
2024,20,228,Oaxaca,San Lorenzo Cuaunecuiltitla,PV
2024,20,229,Oaxaca,San Lorenzo Texmelúcan,OI
2024,20,229,Oaxaca,San Lorenzo Texmelúcan,PV
2024,20,230,Oaxaca,San Lorenzo Victoria,OI
2024,20,230,Oaxaca,San Lorenzo Victoria,PV
2024,20,231,Oaxaca,San Lucas Camotlán,OI
2024,20,231,Oaxaca,San Lucas Camotlán,PV
2024,20,233,Oaxaca,San Lucas Quiaviní,OI
2024,20,233,Oaxaca,San Lucas Quiaviní,PV
2024,20,234,Oaxaca,San Lucas Zoquiápam,PV
2024,20,235,Oaxaca,San Luis Amatlán,OI
2024,20,235,Oaxaca,San Luis Amatlán,PV
2024,20,236,Oaxaca,San Marcial Ozolotepec,PV
2024,20,238,Oaxaca,San Martín de Los Cansecos,PV
2024,20,239,Oaxaca,San Martín Huamelúlpam,PV
2024,20,241,Oaxaca,San Martín Lachilá,OI
2024,20,241,Oaxaca,San Martín Lachilá,PV
2024,20,242,Oaxaca,San Martín Peras,PV
2024,20,243,Oaxaca,San Martín Tilcajete,PV
2024,20,244,Oaxaca,San Martín Toxpalan,OI
2024,20,244,Oaxaca,San Martín Toxpalan,PV
2024,20,245,Oaxaca,San Martín Zacatepec,OI
2024,20,245,Oaxaca,San Martín Zacatepec,PV
2024,20,246,Oaxaca,San Mateo Cajonos,PV
2024,20,247,Oaxaca,Capulálpam de Méndez,OI
2024,20,247,Oaxaca,Capulálpam de Méndez,PV
2024,20,248,Oaxaca,San Mateo del Mar,OI
2024,20,248,Oaxaca,San Mateo del Mar,PV
2024,20,249,Oaxaca,San Mateo Yoloxochitlán,PV
2024,20,250,Oaxaca,San Mateo Etlatongo,OI
2024,20,250,Oaxaca,San Mateo Etlatongo,PV
2024,20,251,Oaxaca,San Mateo Nejápam,OI
2024,20,251,Oaxaca,San Mateo Nejápam,PV
2024,20,252,Oaxaca,San Mateo Peñasco,OI
2024,20,252,Oaxaca,San Mateo Peñasco,PV
2024,20,253,Oaxaca,San Mateo Piñas,PV
2024,20,254,Oaxaca,San Mateo Río Hondo,PV
2024,20,255,Oaxaca,San Mateo Sindihui,OI
2024,20,255,Oaxaca,San Mateo Sindihui,PV
2024,20,256,Oaxaca,San Mateo Tlapiltepec,PV
2024,20,257,Oaxaca,San Melchor Betaza,OI
2024,20,257,Oaxaca,San Melchor Betaza,PV
2024,20,258,Oaxaca,San Miguel Achiutla,PV
2024,20,259,Oaxaca,San Miguel Ahuehuetitlán,OI
2024,20,259,Oaxaca,San Miguel Ahuehuetitlán,PV
2024,20,260,Oaxaca,San Miguel Aloápam,PV
2024,20,261,Oaxaca,San Miguel Amatitlán,PV
2024,20,263,Oaxaca,San Miguel Coatlán,OI
2024,20,263,Oaxaca,San Miguel Coatlán,PV
2024,20,264,Oaxaca,San Miguel Chicahua,PV
2024,20,265,Oaxaca,San Miguel Chimalapa,OI
2024,20,265,Oaxaca,San Miguel Chimalapa,PV
2024,20,266,Oaxaca,San Miguel del Puerto,OI
2024,20,266,Oaxaca,San Miguel del Puerto,PV
2024,20,267,Oaxaca,San Miguel del Río,PV
2024,20,268,Oaxaca,San Miguel Ejutla,OI
2024,20,268,Oaxaca,San Miguel Ejutla,PV
2024,20,269,Oaxaca,San Miguel El Grande,PV
2024,20,270,Oaxaca,San Miguel Huautla,PV
2024,20,271,Oaxaca,San Miguel Mixtepec,OI
2024,20,271,Oaxaca,San Miguel Mixtepec,PV
2024,20,272,Oaxaca,San Miguel Panixtlahuaca,OI
2024,20,272,Oaxaca,San Miguel Panixtlahuaca,PV
2024,20,273,Oaxaca,San Miguel Peras,OI
2024,20,273,Oaxaca,San Miguel Peras,PV
2024,20,274,Oaxaca,San Miguel Piedras,PV
2024,20,275,Oaxaca,San Miguel Quetzaltepec,OI
2024,20,275,Oaxaca,San Miguel Quetzaltepec,PV
2024,20,276,Oaxaca,San Miguel Santa Flor,PV
2024,20,277,Oaxaca,Villa Sola de Vega,OI
2024,20,277,Oaxaca,Villa Sola de Vega,PV
2024,20,279,Oaxaca,San Miguel Suchixtepec,PV
2024,20,280,Oaxaca,Villa Talea de Castro,OI
2024,20,280,Oaxaca,Villa Talea de Castro,PV
2024,20,281,Oaxaca,San Miguel Tecomatlán,PV
2024,20,282,Oaxaca,San Miguel Tenango,PV
2024,20,283,Oaxaca,San Miguel Tequixtepec,PV
2024,20,284,Oaxaca,San Miguel Tilquiápam,OI
2024,20,284,Oaxaca,San Miguel Tilquiápam,PV
2024,20,285,Oaxaca,San Miguel Tlacamama,OI
2024,20,285,Oaxaca,San Miguel Tlacamama,PV
2024,20,286,Oaxaca,San Miguel Tlacotepec,PV
2024,20,287,Oaxaca,San Miguel Tulancingo,PV
2024,20,288,Oaxaca,San Miguel Yotao,PV
2024,20,289,Oaxaca,San Nicolás,OI
2024,20,289,Oaxaca,San Nicolás,PV
2024,20,290,Oaxaca,San Nicolás Hidalgo,OI
2024,20,290,Oaxaca,San Nicolás Hidalgo,PV
2024,20,291,Oaxaca,San Pablo Coatlán,OI
2024,20,291,Oaxaca,San Pablo Coatlán,PV
2024,20,292,Oaxaca,San Pablo Cuatro Venados,PV
2024,20,294,Oaxaca,San Pablo Huitzo,OI
2024,20,294,Oaxaca,San Pablo Huitzo,PV
2024,20,295,Oaxaca,San Pablo Huixtepec,OI
2024,20,295,Oaxaca,San Pablo Huixtepec,PV
2024,20,296,Oaxaca,San Pablo Macuiltianguis,PV
2024,20,297,Oaxaca,San Pablo Tijaltepec,PV
2024,20,298,Oaxaca,San Pablo Villa de Mitla,PV
2024,20,299,Oaxaca,San Pablo Yaganiza,OI
2024,20,299,Oaxaca,San Pablo Yaganiza,PV
2024,20,300,Oaxaca,San Pedro Amuzgos,OI
2024,20,300,Oaxaca,San Pedro Amuzgos,PV
2024,20,301,Oaxaca,San Pedro Apóstol,OI
2024,20,301,Oaxaca,San Pedro Apóstol,PV
2024,20,302,Oaxaca,San Pedro Atoyac,OI
2024,20,302,Oaxaca,San Pedro Atoyac,PV
2024,20,303,Oaxaca,San Pedro Cajonos,PV
2024,20,304,Oaxaca,San Pedro Coxcaltepec Cántaros,PV
