LON,LAT,EDO,CLAVE,ESTACION,oct-18
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",124.8
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",174.9
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",196.5
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",51.11
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",152
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",144.4
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",164.52
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",59.8
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",154.5
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",189.01
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",125
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",132.32
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",172.15
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",130.51
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",77.5
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",151.6
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",37.6
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",112.02
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",195.41
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",123.9
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",117.1
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",231.5
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",167.15
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",3.5
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",192.3
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",98.8
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",157.05
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",3.5
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",108.1
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",112.1
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",112.48
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",247.5
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",51.9
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",273.71
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",182.3
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",88.75
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",76.85
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",36.52
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",52.23
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",56.11
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",33.53
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",32.53
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",38.15
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",43.25
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",33.61
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",120.9
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",69.15
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",37
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",48.01
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",64.6
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",29.31
-100.348611,25.502222,NL,LASTINAJASNL,"Las Tinajas, N.L. SGT*",11.25
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",44.6
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",38.04
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",66.55
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",47.53
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",41.31
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",54.52
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",43.04
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",60.25
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",38.51
-100.240278,25.856944,NL,RadiosondeoMty,"Radiosondeo, Monterrey N.L. SGT*",99.25
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",27.01
-100.308333,25.7325,NL,TopoChico,"Topo Chico Monterrey, N.L. SGT*",4.44
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",66
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",188.61
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",344.6
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",70.3
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",115.4
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",521.81
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",248.74
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",196.2
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",386.5
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",571.9
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",101.51
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",43.61
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",161.71
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",1403.8
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",67.01
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",172.31
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",79.9
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",54
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",185.9
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",51.51
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",298.01
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",93.01
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",143.9
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",406.52
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",539.01
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",85.41
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",298.3
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",110.4
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",646.1
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",290.3
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",233.5
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",71.3
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",1282
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",259.05
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",512.2
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",57.72
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",468.4
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",44.72
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",569.3
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",803.3
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",258
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",878.02
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",54.56
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",842.94
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",325.62
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",63.62
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",113.11
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",100.1
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",154.3
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",123.3
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",333.8
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",123.1
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",288.02
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",564.12
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",104.33
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",111.02
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",91.8
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",75.52
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",116
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",49.4
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",93.7
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",166.83
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",76.5
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",106.82
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",703.74
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",105.01
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",88.96
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",120.92
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",425.8
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",3.5
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",77.93
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",101
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",74
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",120.68
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",341.21
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",510.34
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",261.7
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",123.07
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",234.1
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",256.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",32.5
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",322.7
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",473.2
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",177.3
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",223.11
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",374.2
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",78.46
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",83.06
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",516.44
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",55.69
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",504.94
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",590.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",56.45
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",98.61
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",30.51
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",224.42
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",406.8
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",47.61
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",499.62
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",442
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",774.5
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",41.03
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",628.1
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",267.6
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",445.3
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",344.5
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",477
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",414.2
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",27
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",18.4
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",57.2
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",20
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",16.9
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",58.3
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",43.7
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",45.9
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",22.3
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",10.71
-100,20.3625,QRO,SJSQT,"San José, Qro.",133.7
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",114.1
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",129.22
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",177.6
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",149.2
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",193.6
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",278.9
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilkín, Q. Roo SMN*",0
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",118.9
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",4
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",15.51
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",36
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",32.7
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",35.53
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",5.8
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",43.53
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",13
-107.35,24.316667,SIN,DRDSI,"El Dorado, Sin.",3
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",99.7
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",7
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",34
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",32
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",30.01
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",99.73
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",47.4
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",78.5
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",6.5
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",27.54
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",27
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",37.01
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",94.52
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",6
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",41
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",26
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",26
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",16.6
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",111.81
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0.6
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",5.1
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",28.31
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",20.02
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",219
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",25.8
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",20
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",35.2
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",5.52
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",50.66
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",50.61
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",44.04
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",165.7
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",27.01
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",63.51
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",232.6
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",156
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",131
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",321.6
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",18.25
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",94.45
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",43.8
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",274.5
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",176.6
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",18.25
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",76.83
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",94.8
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",243.6
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",12.03
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",11.92
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",19.4
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",193.2
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",201
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",263.8
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",51.6
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",92.51
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",53.51
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",43
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",49.8
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",74.51
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",11.72
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",99.92
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",86.1
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",100
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",81.72
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",45.03
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",30.01
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",39.51
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",34.53
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",31.51
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",32.4
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",26.51
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",26.5
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",99.5
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",68.51
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",125.22
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",49.42
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",32.03
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",17.52
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",35.01
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",9
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",49.91
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",36.5
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",90
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",46.61
-110.93,29.078333,SON,HERMOSILLOob,"Observatorio de Hermosillo, Son. SMN*",74.8
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",86.7
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",79
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",47.01
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",102.02
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",90
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",69.22
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",70
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",55
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",37.02
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",53.5
-109.9,27.78,SON,K20SO,"km 20, Son.",105.01
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",55.02
-109.346111,27.227778,SON,K38SO,"km 38, Son.",57
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",70.01
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",66.02
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",18.04
-112.873056,30.786944,SON,LATSO,"La Té, Son.",35
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",40
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",41
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",41
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",55
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",59.2
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",79.6
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",57.52
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",106.01
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",38.3
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",94.11
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",129.5
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",58.01
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",91.11
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",113.21
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",128.32
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",44
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",62
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",47.75
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",63
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",98
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",107.52
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",42
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",51
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",75.52
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",4
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",91.24
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",50.5
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",56.51
-110.299167,27.639167,SON,VICAM,"Vícam, Son. SGT*",21.74
-109.841944,27.125556,SON,VJZSO,"Villa Juárez, Son.",26.02
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",84.03
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",207.9
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",282
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",177.2
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",82
-93,17.975,TAB,GONTB,"González, Tab.",136.2
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",180.1
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",111.6
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",228.3
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",130.25
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",174.8
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",233.2
-92.976944,17.980278,TAB,POSTA,"La Posta, Tab. SGT*",252.2
-93.383333,17.815278,TAB,PTESOLIDARIDAD,"Puente Solidaridad, Tab. SGT*",148.6
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",267.2
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",288.4
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",231.9
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",147
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",259
-92.607222,18.384722,TAB,TRESBRAZOS,"Tres Brazos, Tab. SGT*",105.4
-92.96,17.96,TAB,VIEJOMEZCALAPA,"Viejo Mezcalapa, Tab. SGT*",70.2
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. Sección, Tab. Protección Civil*",56.8
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",97.9
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",98.4
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",74.6
